id,date,screen_name,text,username,background_img_url,profile_image,followers_count,friends_count,retweet_count,favorite_count,geo,coordinates,hashtags,type 
1387051063665070092,Tue Apr 27 14:28:38 +0000 2021,krystelgabriel,b'RT @_arisdc: Lord has sent help! ?? hello twitter! i asked my cousin to help me organize this fundraising so we can take mama home kasi sin?',tel,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1332211403273367552/wEwVD2wj_normal.jpg,2945,1415,124,0,,,[],
1387028485101690880,Tue Apr 27 12:58:55 +0000 2021,saintaivan,b'RT @_arisdc: Lord has sent help! ?? hello twitter! i asked my cousin to help me organize this fundraising so we can take mama home kasi sin?',aivan,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1389055699926216704/6njIrXq3_normal.jpg,353,303,124,0,,,[],
1387022722476036099,Tue Apr 27 12:36:01 +0000 2021,xtermsantos,b'RT @_arisdc: Lord has sent help! ?? hello twitter! i asked my cousin to help me organize this fundraising so we can take mama home kasi sin?',JC,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1317639692125310978/JeVg46ev_normal.jpg,213,269,124,0,,,[],
1387009371461197830,Tue Apr 27 11:42:58 +0000 2021,jumarang_aaron,b'RT @_arisdc: Lord has sent help! ?? hello twitter! i asked my cousin to help me organize this fundraising so we can take mama home kasi sin?',P'corps,,http://pbs.twimg.com/profile_images/1340998776584978439/FskSxLad_normal.jpg,138,144,124,0,,,[],
1387003117779132422,Tue Apr 27 11:18:07 +0000 2021,krstnkrunungn,b'RT @_arisdc: Lord has sent help! ?? hello twitter! i asked my cousin to help me organize this fundraising so we can take mama home kasi sin?',chuuya,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1388764685273501696/OAqnvNPl_normal.jpg,1093,912,124,0,,,[],
1386996772623376390,Tue Apr 27 10:52:54 +0000 2021,leeannnamrcdo,b'RT @_arisdc: Lord has sent help! ?? hello twitter! i asked my cousin to help me organize this fundraising so we can take mama home kasi sin?',angel,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1377937376329129991/0Iu__XX7_normal.jpg,1138,812,124,0,,,[],
1386992570048270337,Tue Apr 27 10:36:12 +0000 2021,_arisdc,b'Lord has sent help! ?? hello twitter! i asked my cousin to help me organize this fundraising so we can take mama ho? https://t.co/u2s12dnNU2',Ari,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1375017813031538691/3hBueyKg_normal.jpg,592,319,124,59,,,[],
1386895337558876161,Tue Apr 27 04:09:50 +0000 2021,buah_castro,b'RT @syubhoya: oh no look at 2013 yoongi :( https://t.co/PKvdh8p7bj',cami,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1381579686082449413/iTYPgmwP_normal.jpg,640,482,12896,0,,,[],
1386782399153934336,Mon Apr 26 20:41:03 +0000 2021,kate_castro_,b'I just got the saddest news :((',cake,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1384374890241818625/jRlCnK6u_normal.jpg,352,192,0,0,,,[],
1386637684144099333,Mon Apr 26 11:06:01 +0000 2021,castro_icyl,b'@VldoLoraine pighati :(',aysel.ann,,http://pbs.twimg.com/profile_images/1385503107199635460/XyEY_qMM_normal.jpg,20,35,0,0,,,[],
1386416704142512132,Sun Apr 25 20:27:55 +0000 2021,castro_rosewell,b'missing you so bad :((',Rosewell Castro,,http://pbs.twimg.com/profile_images/1386416116625330185/z8HjMizy_normal.jpg,1,9,0,0,,,[],
1389235570950381579,Mon May 03 15:09:05 +0000 2021,_chnnie,b'@avgLordeStan me pls :( is there going to be an insider there?? or are we just gonna be a gc full of clowns? ????',intercourse with lorde discography,,http://pbs.twimg.com/profile_images/1380545569181999104/w572PS1y_normal.jpg,41,139,0,0,,,[],
1389122638656675843,Mon May 03 07:40:20 +0000 2021,mochibouns,b'@g_kylieeee i know that he clowns himself too for that :( but i hope fans will cheer for him more bc he?s trying an? https://t.co/tQVJGRbHNK',dee | shl d-day !,,http://pbs.twimg.com/profile_images/1379870797355962375/rNrIOevI_normal.jpg,1777,757,0,2,,,[],
1389111294268256257,Mon May 03 06:55:15 +0000 2021,usher2311,b'Go after Rudy. The FBI is pissed they were made to look like fucking clowns.  Deal with it.  You are clowns.  And n? https://t.co/KC7wonzdZA',usher2311,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1,0,0,0,,,[],
1389034178541326337,Mon May 03 01:48:49 +0000 2021,faaangg,"b'@lileepeechew im sorry :( it sucks you have to deal with these creeps, but hey they don?t even know nothing about y? https://t.co/qDGHEhgQu4'",okami,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1382887851549884416/TT_rSUaq_normal.jpg,423,1118,0,0,,,[],
1388946351887568896,Sun May 02 19:59:50 +0000 2021,jalboyniall,b'@kathih0ran :((( i do notice some change but nothing major ppl are still clowns jsjsjsj',v,,http://pbs.twimg.com/profile_images/1384160404914409473/--IP3sCv_normal.jpg,1844,1734,0,0,,,[],
1388872745224527875,Sun May 02 15:07:21 +0000 2021,soobicafe,b'moa clowns no more... :(',taro,,http://pbs.twimg.com/profile_images/1379577542852583424/_Enb9WN9_normal.jpg,1669,1357,0,2,,,[],
1388777950678454272,Sun May 02 08:50:40 +0000 2021,alannabonbon,b'i got tunneled out of red ranks cuz my ass is soooooooo fucking fat. these clowns wish they had my dump truck asssssssss :(((((((',a,http://abs.twimg.com/images/themes/theme6/bg.gif,http://pbs.twimg.com/profile_images/1388662267936268296/qzSYQVeq_normal.jpg,115,107,0,1,,,[],
1388571780776857602,Sat May 01 19:11:25 +0000 2021,Jessica_Crimes,"b""@cat_elm I'll cancel all the clowns I had booked :(""",Jess 'Crimes' Freeney,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1255978948816666627/DHF-S6M6_normal.jpg,234,344,0,0,,,[],
1388324976273494016,Sat May 01 02:50:42 +0000 2021,yokedmusic_,b'@sisto_official Clowns get such a bad wrap :(',YOKED,,http://pbs.twimg.com/profile_images/1263377859961171968/iujKt88P_normal.jpg,109,234,0,1,,,[],
1388180362702974976,Fri Apr 30 17:16:04 +0000 2021,ShandilCr7_,b'@Puneite_ Bro i swear initially I always wnted abd to never retire frm ipl but these bunch of clowns make my blood? https://t.co/2jwVfmhb5O',Deepanshu Da Saint |,,http://pbs.twimg.com/profile_images/1365384462565920769/-sdo201A_normal.jpg,147,188,0,1,,,[],
1387794481525764097,Thu Apr 29 15:42:43 +0000 2021,redstarmiami,"b""@BurgSkeletal Don't get me wrong I am absolutely obsessed with cranking my T to as high as it can go but I'm not on? https://t.co/ms3iyT20it""",Red Star Miami Spring has Sprang,,http://pbs.twimg.com/profile_images/1145714491650392064/VVfFvpZ8_normal.png,434,698,0,1,,,[],
1387679049644867585,Thu Apr 29 08:04:01 +0000 2021,wowcheesesticks,b'@chatnoirswink Omg that?s so sad. I love my department sm. We?re all a bunch of clowns. It sucks that you never got? https://t.co/4qXeVzTYPo',Chat Noir Supremacy SPOILERS,,http://pbs.twimg.com/profile_images/1387849323724120070/XiEOyvPF_normal.jpg,333,168,0,1,,,[],
1387561041534541827,Thu Apr 29 00:15:06 +0000 2021,BurnOutFunny,b'He posted this clown gif and I?m scared of clowns :( https://t.co/hnLUBbcTJG',Burn-Øut,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1389065029744533510/Vft4hFmU_normal.jpg,1024,1580,0,20,,,[],
1387544489296859142,Wed Apr 28 23:09:20 +0000 2021,Sergio8826,"b'@THEGEEKSONIC66 @JostineKyok14 @10voltsam @king_goomba @Atlus_West They never understand :(\nWhen the next P5 game drops, they?ll be clowns'",SSC882,,http://pbs.twimg.com/profile_images/1372226007713914893/sqgAV5Sf_normal.jpg,566,2481,0,6,,,[],
1387512587269681154,Wed Apr 28 21:02:34 +0000 2021,hokieandrew,b'@CherylRofer That?s one of the PATRIOT ACT provisions isn?t it? Those clowns need to have the book thrown at them f? https://t.co/tW9JjMdb1j',Hokie Andrew,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1302350474990047234/v0CwxG0p_normal.jpg,206,1278,0,0,,,[],
1387498625027039236,Wed Apr 28 20:07:05 +0000 2021,VickyBr50168018,b'@rabies420 THATS SO WERID. I FEEL SORRY FOR PEOPLE SCARED OF CLOWNS :(',Vicky Brewer,,http://pbs.twimg.com/profile_images/1348390052888338433/kX7GDdks_normal.jpg,79,380,0,1,,,[],
1387425235641765888,Wed Apr 28 15:15:27 +0000 2021,StoatallyInAwe,"b""@lilsimsie I'm sorry I'm scared of clowns he's  on the first island I went to today :( someone send help https://t.co/iqtfX5nhch""",Stoatally Awesome,,http://pbs.twimg.com/profile_images/1386759415785787398/p0zYommo_normal.jpg,1,12,0,0,,,[],
1387331605375582210,Wed Apr 28 09:03:24 +0000 2021,kannammacooks,b'@poopoonga Misplaced priorities. We have elected nothing but clowns... Now we will have to watch this bloody circus :(',Suguna Vinodh,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1343878860828364805/UWWbaI6U_normal.jpg,5480,539,0,2,,,[],
1387307797486972929,Wed Apr 28 07:28:48 +0000 2021,ZiddersRoofurry,b'@HaileyAdamsXXX Speaking of sexy clowns. I was just tweaking my human avatar in Second Life. I wish I could look li? https://t.co/JHwDw3qjS4',Zidders RooFurry,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/1346634600425127939/kbdgRb25_normal.jpg,528,2914,0,0,,,[],
1387226517537640450,Wed Apr 28 02:05:49 +0000 2021,PUNCHTIG3R,b'@klowntatorship @AssPartyJones clowns but not the fun clowns :(',punch @ nier replicant,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1378046237509705728/gH4lSK7m_normal.png,417,2045,0,1,,,[],
1386948919188467716,Tue Apr 27 07:42:45 +0000 2021,ashnazgimbatul,b'@augustbaeby Clowns :(',koko,,http://pbs.twimg.com/profile_images/1364649340329881601/giLQcX2F_normal.jpg,1244,4975,0,0,,,[],
1386528689530101764,Mon Apr 26 03:52:54 +0000 2021,DarleneWhyte1,b'@drMediaPro Clowns aplenty. :(',Darlene Whyte,http://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,7,66,0,0,,,[],
1386439880151126026,Sun Apr 25 22:00:00 +0000 2021,SlimecclUpdates,"b""ADVICE!! Don't eat clowns please, they taste funny :(""",Slimecicle Updates!,,http://pbs.twimg.com/profile_images/1386180165890416643/sYYZPptm_normal.jpg,610,10,0,29,,,[],
1389127514077896705,Mon May 03 07:59:42 +0000 2021,velazquezjoseee,b'Fuck material things and all that other bs just stay solid neva fold and be there for ahh nigga when he need you to :(',Jose Velazquez,,http://pbs.twimg.com/profile_images/1356102009984741376/gHDzw3sq_normal.jpg,66,73,0,1,,,[],
1389058944384045060,Mon May 03 03:27:14 +0000 2021,bankbabykammy,b'wish i had a best friend cus my nigga just left me for a whole week like yo what am i really finna do :(',kammy,,http://pbs.twimg.com/profile_images/1329633226294439936/GOcwP7YQ_normal.jpg,313,216,0,0,,,[],
1389026361713561605,Mon May 03 01:17:46 +0000 2021,mrchipmunk214,b'RT @_xxsarafina: I just wanna get touched on by the nigga I like :(',MrChipmunk214,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1359612454716735489/qmBnzHi2_normal.jpg,386,81,2,0,,,[],
1388993145292132354,Sun May 02 23:05:46 +0000 2021,ebonystanduser,b'feel so bad for alucard fr that nigga is so lonely :(',k,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1381876702402461697/KU8wTEUo_normal.jpg,671,460,0,1,,,[],
1388965399501451265,Sun May 02 21:15:31 +0000 2021,eyehatetwitt3r,b'@Dat_nigga_skril @jaidvn @BigSean It?s ok bro this how I felt when I realized chance isn?t that good :(',protect black trans women!,,http://pbs.twimg.com/profile_images/1363740259645861888/ZAbs7zNv_normal.jpg,293,277,0,1,,,[],
1388964373033533449,Sun May 02 21:11:26 +0000 2021,eyehatetwitt3r,b'@Dat_nigga_skril @jaidvn @BigSean People like crack it doesn?t make it good :(',protect black trans women!,,http://pbs.twimg.com/profile_images/1363740259645861888/ZAbs7zNv_normal.jpg,293,277,0,1,,,[],
1388930639051714562,Sun May 02 18:57:24 +0000 2021,vampyrbae,b'man i love my uncle thats my nigga fr it make me so sad that i don?t never see him and my auntie :(',peter steele’s tether,,http://pbs.twimg.com/profile_images/1348775454963081218/q6JJyCb4_normal.jpg,13,276,0,0,,,[],
1388922743719038981,Sun May 02 18:26:01 +0000 2021,fly_definition,"b""RT @ShezusChrist: Yoooo :( RT @blkrangr: Missy was talking about sex on every record like she ain't resemble the Green Mile nigga RIP""",Kyrie Abdul-Jabbar,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1379990697294630917/V7t1OdW1_normal.jpg,346,447,1,0,,,[],
1388867403707207685,Sun May 02 14:46:07 +0000 2021,killlbills,b'idk which nigga needa hear this... but that older neighbor/ babysitter that you lost your virginity too groomed you? https://t.co/l4xiMrC7MG',ebony thot,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1389012957040939011/YSxAt33C_normal.jpg,341,296,0,2,,,[],
1388845252237266946,Sun May 02 13:18:06 +0000 2021,shaka_arichkid,"b'every seen a nigga pull out $4,000 out his pocket like he was Lil Baby. yeaa thats never been Me :('",DM.,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1368926727330820099/9LPrsSQM_normal.jpg,611,88,0,0,,,[],
1388767916204593153,Sun May 02 08:10:47 +0000 2021,Meep0101,b'@Shafqat_Mahmood Nigga plz :(',Hashir Saeed,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,13,76,0,2,,,[],
1388705774281560065,Sun May 02 04:03:52 +0000 2021,joseni__,b'Just wanna put on sexy shit for the nigga I don?t have :((',JoJo,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1265291662357598212/uz-33Xq5_normal.jpg,1582,884,0,7,,,[],
1388665756825620482,Sun May 02 01:24:51 +0000 2021,btchesluvvsosa,b'Told the Nigga I was gay he didn?t like that at all lmaooooo like damn bitch I liked your music :(',$o$a,,http://pbs.twimg.com/profile_images/1387239494701797387/PN8dWUhK_normal.jpg,3085,645,0,4,,,[],
1388663285755617280,Sun May 02 01:15:02 +0000 2021,flymoneybrii,b'wish my nigga could come over :(',bribby$,,http://pbs.twimg.com/profile_images/1386296979496579072/BN9JHC1S_normal.jpg,133,149,0,0,,,[],
1388627976686907394,Sat May 01 22:54:43 +0000 2021,Phoebebebe47,"b'RT @princessxemnas: ""im working on it give me another five days :(("" lmao this nigga can\'t be serious'",phoebe needs a red velvet comeback EXPEDITIOUSLY,,http://pbs.twimg.com/profile_images/1374923256810049540/q9a0IC0S_normal.jpg,108,2301,1,0,,,[],
1388572072239009796,Sat May 01 19:12:35 +0000 2021,hmimsss,b'@3600shawty nigga my stomach was murked :(',-,,http://pbs.twimg.com/profile_images/1385756486090035202/IcSS7r4u_normal.jpg,102,205,0,1,,,[],
1388520341710979074,Sat May 01 15:47:01 +0000 2021,lorpelek,"b'@imclosetocaring Ajajdjdj right??? Look, choices were made here, there were SEVERAL chances to stop the fuckery, th? https://t.co/VC2WQPBeAC'",athen,,http://pbs.twimg.com/profile_images/1387189538146115595/Q42J13E__normal.jpg,9,153,0,2,,,[],
1388411671169970177,Sat May 01 08:35:12 +0000 2021,Mendawg_,"b""RT @Mendawg_: I miss falon's punk ass. Hashtag sad nigga hours. :(""",head.fool.,,http://pbs.twimg.com/profile_images/1384347065019510788/VPJLXYoQ_normal.jpg,36,203,1,0,,,[],
1388407040108908547,Sat May 01 08:16:48 +0000 2021,Katphonik,"b""RT @NeoUnderscore: I'ma need Mark to acquire hands between Season 1 and 2 I'm TIRED of seeing that nigga get fucked up :(""",Katlegö Pule,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/947786742957998085/jY0qtaKY_normal.jpg,337,269,2,0,,,[],
1388374309505224704,Sat May 01 06:06:44 +0000 2021,NeoUnderscore,"b""I'ma need Mark to acquire hands between Season 1 and 2 I'm TIRED of seeing that nigga get fucked up :(""",onopatomoeia.,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1328302924884303873/f-r9mpS8_normal.jpg,858,437,2,1,,,[],
1388265621180272643,Fri Apr 30 22:54:51 +0000 2021,L0EYTHESTALLI0N,b'R.I.P. my nigga Bexter bruh. He was just chilling in the flower pot and got STEPPED on. He looked like this :( https://t.co/a4RqmZPfEp',banjii atz protection squad,,http://pbs.twimg.com/profile_images/1364791147218964480/zQqzUwkj_normal.png,359,387,0,0,,,[],
1388206629015928833,Fri Apr 30 19:00:26 +0000 2021,BADLUCCLEX,b'This nigga just asked me if I?m going to a costume party :( bye I h8 it here',LEX,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1381620539748446210/tcL1BkIM_normal.jpg,1123,757,0,1,,,[],
1388166965961842694,Fri Apr 30 16:22:50 +0000 2021,bridgercapital,b'Nigga selling me tires just smiled im about to get finessed :(',Sheldon,,http://pbs.twimg.com/profile_images/1275602581964894208/7kYda3UU_normal.jpg,57,58,0,1,,,[],
1388005487556317187,Fri Apr 30 05:41:10 +0000 2021,jstinwells,b'RT @amirisaint: i rather have peace then let a nigga stress me out :(',JIGGA,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1350947908519157762/l_RiOYSa_normal.jpg,558,560,5,0,,,[],
1387994596538568704,Fri Apr 30 04:57:54 +0000 2021,Merchandiseily,b'@SnDylan @Aquafys dylan you play the game bro why r u dodging my nigga i dont get it. :( thought you had some balls? https://t.co/BVWRueUVc9',merch,,http://pbs.twimg.com/profile_images/1372780288313487360/4MSVpv1J_normal.jpg,58,48,0,0,,,[],
1387984082575966210,Fri Apr 30 04:16:07 +0000 2021,fludoctrine,"b'@toneverdose it just gives me ?here nigga, damn? :( but that?s okay sometimes!!! she did this in two days so i?m blaming khaled!'",jer,,http://pbs.twimg.com/profile_images/1387188919922475011/-rlBE01K_normal.jpg,88,224,0,0,,,[],
1387946337753341954,Fri Apr 30 01:46:08 +0000 2021,theyad0reangel,b'RT @amirisaint: i rather have peace then let a nigga stress me out :(',555,,http://pbs.twimg.com/profile_images/1387112733800337414/qUBPq0Kj_normal.jpg,107,111,5,0,,,[],
1387933443418320901,Fri Apr 30 00:54:54 +0000 2021,Itssmadison2x,b'RT @HENDXIMARK: it?s sad we got to tell kpop stans this but i?m tired of the phrase ?i cant believe they brushed this under the rug :(? nig?',Maybe:Madison,,http://pbs.twimg.com/profile_images/1388199720560914434/1Tft2kdN_normal.jpg,245,524,30,0,,,[],
1387923365101461504,Fri Apr 30 00:14:51 +0000 2021,jungwoosmilf,b'RT @HENDXIMARK: it?s sad we got to tell kpop stans this but i?m tired of the phrase ?i cant believe they brushed this under the rug :(? nig?',gabby,,http://pbs.twimg.com/profile_images/1387259340600627202/MWbOay91_normal.jpg,357,394,30,0,,,[],
1387921765414883328,Fri Apr 30 00:08:29 +0000 2021,amirisaint,b'i rather have peace then let a nigga stress me out :(',VATOO,,http://pbs.twimg.com/profile_images/1363946507209121792/4tiEKF9g_normal.jpg,567,1206,5,3,,,[],
1387894315666509824,Thu Apr 29 22:19:25 +0000 2021,KILLU4DIOR,b'RT @HENDXIMARK: it?s sad we got to tell kpop stans this but i?m tired of the phrase ?i cant believe they brushed this under the rug :(? nig?',Hot boy Mark,,http://pbs.twimg.com/profile_images/1388515101037170692/f9_aQwI1_normal.jpg,487,1369,30,0,,,[],
1387884437107585028,Thu Apr 29 21:40:10 +0000 2021,esraamhamedd,b'how it feel to be a real nigga :(\nhttps://t.co/Yzb7s21re7',sew,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1388346650347847689/DVrFKpcd_normal.jpg,3578,696,0,0,,,[],
1387880267231240195,Thu Apr 29 21:23:35 +0000 2021,markqls,b'RT @HENDXIMARK: it?s sad we got to tell kpop stans this but i?m tired of the phrase ?i cant believe they brushed this under the rug :(? nig?',lynn was @MVRKSGF,,http://pbs.twimg.com/profile_images/1380750794576834565/k6ltYoXy_normal.jpg,796,895,30,0,,,[],
1387870854340562946,Thu Apr 29 20:46:11 +0000 2021,90sIvr,b'RT @HENDXIMARK: it?s sad we got to tell kpop stans this but i?m tired of the phrase ?i cant believe they brushed this under the rug :(? nig?',prisoner of azkalamp,,http://pbs.twimg.com/profile_images/1387163739355496451/kpq7Idzk_normal.jpg,408,413,30,0,,,[],
1387867645941276680,Thu Apr 29 20:33:26 +0000 2021,Britneedsabag,b'Yeah bullying sucks but have you ever gone on a date and that nigga came dressed better than you :(',Brittney Aaliyah,,http://pbs.twimg.com/profile_images/1382903042459242497/GB_jRZcF_normal.jpg,9,20,0,0,,,[],
1387867376973189120,Thu Apr 29 20:32:22 +0000 2021,honeysanniee,b'RT @HENDXIMARK: it?s sad we got to tell kpop stans this but i?m tired of the phrase ?i cant believe they brushed this under the rug :(? nig?',reine is san’s wife (REAL),,http://pbs.twimg.com/profile_images/1365760653055639558/SKX8ngD6_normal.jpg,955,862,30,0,,,[],
1387866297132855304,Thu Apr 29 20:28:05 +0000 2021,violaceousplum,b'RT @HENDXIMARK: it?s sad we got to tell kpop stans this but i?m tired of the phrase ?i cant believe they brushed this under the rug :(? nig?',.,,http://pbs.twimg.com/profile_images/1387448956439957506/qfNYUKGm_normal.jpg,539,1117,30,0,,,[],
1387865555793858563,Thu Apr 29 20:25:08 +0000 2021,givingmy2centss,b'RT @HENDXIMARK: it?s sad we got to tell kpop stans this but i?m tired of the phrase ?i cant believe they brushed this under the rug :(? nig?',ryana,,http://pbs.twimg.com/profile_images/1388440353766789123/AxyPiyme_normal.jpg,76,173,30,0,,,[],
1387850428017225732,Thu Apr 29 19:25:01 +0000 2021,d3adtae,b'SPOILER WARNING // ALICE IN BORDERLAND!!\n\nYOOOOO MY NIGGA KARUBE BRO HE JUST BUSTED RIGHT IN FRONT KF ARISU I CANNO? https://t.co/VoRPm1Gttw',¿ri? | NCTDREAM CB,,http://pbs.twimg.com/profile_images/1385312000809574404/pV5BxuMR_normal.jpg,210,288,0,0,,,[],
1387831336526880769,Thu Apr 29 18:09:09 +0000 2021,free_akh,b'@kaelinellis i would too if i was some kind of transcendent musical deity but im not in just a nigga that write rhymes :(',Mr. I Can’t Make An Appointment,,http://pbs.twimg.com/profile_images/1329158193788964866/oj7-cGEL_normal.jpg,205,203,0,0,,,[],
1387822345939832835,Thu Apr 29 17:33:26 +0000 2021,IndiaCherie,b'i?m ready to see my nigga bra :((((/ shit lame eh fuck.',indiacherie,,http://pbs.twimg.com/profile_images/1385259362470531074/4dDFIqQ7_normal.jpg,307,260,0,2,,,[],
1387812232638119938,Thu Apr 29 16:53:15 +0000 2021,lowkeykeyli,b'nigga tell me he love me but i know he?s a whore :(',k.,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1313957581271031809/oKzJIYvk_normal.jpg,371,191,0,0,,,[],
1387758390353534982,Thu Apr 29 13:19:18 +0000 2021,TMXSWAG,b'@PeedShitter @DokuCassette EYO THIS NIGGA CRAZY SUSSY: He all purple eating that fishy pussey god dayum. what if he? https://t.co/GFm0NxVObg',Noah :),,http://pbs.twimg.com/profile_images/1383127850484649988/_SufaBiL_normal.jpg,371,365,0,1,,,[],
1387725531160928256,Thu Apr 29 11:08:43 +0000 2021,tinybuug,"b'ngl i love all my exes (except one, that nigga can die) and i wish we could still be friends :('",georgia red clay,,http://pbs.twimg.com/profile_images/1388108477181186048/zL1FCDQ-_normal.jpg,289,383,0,0,,,[],
1387616149999964165,Thu Apr 29 03:54:05 +0000 2021,uniheyy,b'I said I don?t like gambling and he said what about with other ppl?s money...nigga still no LMFAO nonetheless we are going to casino :(',uni,,http://pbs.twimg.com/profile_images/1386495307781840898/huqAHNS0_normal.jpg,83,48,0,2,,,[],
1387564892178337802,Thu Apr 29 00:30:24 +0000 2021,Jada14117245,b'story time : ( racist hoe ) \nso i was on ft wit my friend and den she dis bitch cam e on der and den i asked ha if? https://t.co/pi0qrPRFwV',_.Jada™._,,http://pbs.twimg.com/profile_images/1382419316172292096/N0uBveKB_normal.jpg,17,45,0,0,,,[],
1387487772320182275,Wed Apr 28 19:23:57 +0000 2021,cm_botlove,b'Free nigga seshhollowaterboys :(',cam,,http://pbs.twimg.com/profile_images/774637607032594432/cP4VSfc9_normal.jpg,80,149,0,0,,,[],
1387471549033181185,Wed Apr 28 18:19:29 +0000 2021,nigga_taytay3,b'RT @AAROHILU: i want some crab legs :(',PUSSY BACON,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1364398884647174149/Tnlq7uZX_normal.jpg,692,694,17,0,,,[],
1387462284566487043,Wed Apr 28 17:42:41 +0000 2021,Jonny_Monney,b'RT @Telus_Mobiliti: I hate being a side nigga :(.',Jonny Monney,,http://pbs.twimg.com/profile_images/1362251111718084610/jQiUtpsY_normal.jpg,103,124,1,0,,,[],
1387353667498557441,Wed Apr 28 10:31:04 +0000 2021,quincequinces,b'@shaankarooon Nigga you shoulda reminded me. I didn?t know it was today :(',biscoff baby,,http://pbs.twimg.com/profile_images/1372698507975479299/DCzHSYbK_normal.jpg,614,176,0,0,,,[],
1387269045322387456,Wed Apr 28 04:54:49 +0000 2021,raul2dm,b'Yo: :(\nZack Fox: I put my dick in a bag of doritos and made this nigga bitch suck the dust off the tip\nYo: :) https://t.co/sl9az1jHUf',Raúl M2,,http://pbs.twimg.com/profile_images/1384369081474686979/RemBHSWd_normal.jpg,45,172,0,2,,,[],
1387231860011409414,Wed Apr 28 02:27:03 +0000 2021,YesBroAgain,b'bro what the fuck i lose 10k and i dont bitch a nigga puts in $100 and loses $20 talkin bout im down bad bro help :( man fuck you',4LGANG GOOFY,,http://pbs.twimg.com/profile_images/1354089426079551488/rzjS64IK_normal.jpg,138,120,0,1,,,[],
1388658895372029953,Sun May 02 00:57:35 +0000 2021,CEO_of_Niggers,b'RT @4chanGreentxts: It?s over :( https://t.co/Tkvd7rqqRo',"CEO of Niggers, MD",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1352322935969751041/Kiupcgsl_normal.jpg,68,259,58,0,,,[],
1389141302684659714,Mon May 03 08:54:30 +0000 2021,Arthastasia,"b""Don't tax the rich Teddy, that would totally own the lefties :( https://t.co/80SW2cdkSb""",Ana Banana,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1299433034991775749/PNWBD2iQ_normal.jpg,226,1060,0,1,,,[],
1388939264256319492,Sun May 02 19:31:40 +0000 2021,mardigarcia,b'I made comments that upset those with perpetual lefty-pms. :( Upon a simple click on the profile seems their # of f? https://t.co/d5ejryGQGm',Quantum Reverence,,http://pbs.twimg.com/profile_images/1374051096105259010/gCU7O1f0_normal.jpg,131,153,0,0,,,[],
1388886176757657611,Sun May 02 16:00:43 +0000 2021,JustAlex1997,"b'@LilithLovett Lefties in 2016: ""Trump stole the election. &gt;:(""\n\nRighties in 2021: ""Biden stole the election. &gt;:(""? https://t.co/MqXCRea8Pt'",Alex McDonald,,http://pbs.twimg.com/profile_images/1387563144273399809/Qg1dFP0m_normal.jpg,222,1014,0,34,,,[],
